@relation BOOKKEEPER_TRAINING_5.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
336,414,329,69.0,78,35,13.0,336,329,56.0,0,6,3,True
84,93,83,23.25,9,5,2.25,84,83,21.0,0,4,2,False
58,63,58,21.0,5,3,1.6666666666666667,58,58,19.333333333333332,0,3,2,False
123,130,122,32.5,7,4,1.75,123,122,30.75,0,4,2,True
369,369,369,369.0,0,0,0.0,369,369,369.0,0,1,1,True
231,243,224,48.6,12,6,2.4,231,224,46.2,0,5,2,True
586,645,585,161.25,59,48,14.75,586,585,146.5,0,4,2,True
366,390,365,78.0,24,14,4.8,366,365,73.2,0,5,2,True
99,108,98,27.0,9,4,2.25,99,98,24.75,0,4,2,True
41,41,41,41.0,0,0,0.0,41,41,41.0,0,1,1,False
66,79,65,39.5,13,13,6.5,66,65,33.0,0,2,2,False
54,55,45,18.333333333333332,1,1,0.3333333333333333,54,45,18.0,0,3,3,False
47,51,47,25.5,4,4,2.0,47,47,23.5,0,2,2,False
183,203,185,50.75,20,16,5.0,187,185,46.75,0,4,3,False
49,49,49,49.0,0,0,0.0,49,49,49.0,0,1,1,False
50,50,50,50.0,0,0,0.0,50,50,50.0,0,1,1,False
98,100,97,50.0,2,2,1.0,98,97,49.0,0,2,2,False
138,138,138,138.0,0,0,0.0,138,138,138.0,0,1,1,False
43,43,43,43.0,0,0,0.0,43,43,43.0,0,1,1,False
42,42,42,42.0,0,0,0.0,42,42,42.0,0,1,1,False
56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
162,163,162,81.5,1,1,0.5,162,162,81.0,0,2,2,True
6367,12222,6127,6111.0,5855,5855,2927.5,6367,6095,3183.5,0,2,2,True
153,155,153,77.5,2,2,1.0,153,153,76.5,0,2,2,False
43,43,43,43.0,0,0,0.0,43,43,43.0,0,1,1,False
41,42,41,21.0,1,1,0.5,41,41,20.5,0,2,2,False
105,155,104,51.666666666666664,50,48,16.666666666666668,105,104,35.0,0,3,2,True
105,148,103,29.6,43,39,8.6,105,103,21.0,0,5,3,True
92,126,91,31.5,34,31,8.5,92,91,23.0,0,4,3,True
101,151,100,50.333333333333336,50,48,16.666666666666668,101,100,33.666666666666664,0,3,2,False
45,45,45,45.0,0,0,0.0,45,45,45.0,0,1,1,True
289,290,289,145.0,1,1,0.5,289,289,144.5,0,2,2,True
32,35,31,17.5,3,3,1.5,32,31,16.0,0,2,2,False
111,111,111,111.0,0,0,0.0,111,111,111.0,0,1,1,False
35,36,35,18.0,1,1,0.5,35,35,17.5,0,2,2,False
81,81,81,81.0,0,0,0.0,81,81,81.0,0,1,1,True
27,27,27,27.0,0,0,0.0,27,27,27.0,0,1,1,False
28,28,28,28.0,0,0,0.0,28,28,28.0,0,1,1,False
29,30,29,15.0,1,1,0.5,29,29,14.5,0,2,2,True
566,600,561,150.0,34,32,8.5,566,561,141.5,0,4,3,True
64,80,64,40.0,16,16,8.0,64,64,32.0,0,2,2,False
29,30,29,15.0,1,1,0.5,29,29,14.5,0,2,2,False
64,65,64,32.5,1,1,0.5,64,64,32.0,0,2,2,False
37,40,37,20.0,3,3,1.5,37,37,18.5,0,2,2,False
68,79,68,39.5,11,11,5.5,68,68,34.0,0,2,2,True
154,165,153,55.0,11,9,3.6666666666666665,154,153,51.333333333333336,0,3,2,True
72,73,72,36.5,1,1,0.5,72,72,36.0,0,2,2,True
385,400,364,66.66666666666667,15,8,2.5,385,364,64.16666666666667,0,6,3,True
76,78,76,39.0,2,2,1.0,76,76,38.0,0,2,2,False
159,163,158,54.333333333333336,4,2,1.3333333333333333,159,158,53.0,0,3,2,False
737,886,736,295.3333333333333,149,144,49.666666666666664,737,736,245.66666666666666,0,3,2,True
74,76,74,38.0,2,2,1.0,74,74,37.0,0,2,2,False
94,97,93,32.333333333333336,3,2,1.0,94,93,31.333333333333332,0,3,2,False
22,22,22,22.0,0,0,0.0,22,22,22.0,0,1,1,False
427,439,426,146.33333333333334,12,10,4.0,427,426,142.33333333333334,0,3,2,False
62,62,62,62.0,0,0,0.0,62,62,62.0,0,1,1,False
58,59,58,29.5,1,1,0.5,58,58,29.0,0,2,2,False
91,96,91,48.0,5,5,2.5,91,91,45.5,0,2,2,False
27,28,27,14.0,1,1,0.5,27,27,13.5,0,2,2,False
77,79,77,39.5,2,2,1.0,77,77,38.5,0,2,2,False
704,742,703,247.33333333333334,38,36,12.666666666666666,704,703,234.66666666666666,0,3,2,True
63,67,63,33.5,4,4,2.0,63,63,31.5,0,2,2,False
37,37,37,37.0,0,0,0.0,37,37,37.0,0,1,1,False
64,65,64,32.5,1,1,0.5,64,64,32.0,0,2,2,False
124,127,124,63.5,3,3,1.5,124,124,62.0,0,2,2,False
160,167,159,41.75,7,3,1.75,160,159,40.0,0,4,2,False
36,41,36,20.5,5,5,2.5,36,36,18.0,0,2,2,False
58,60,57,30.0,2,2,1.0,58,57,29.0,0,2,2,False
62,62,62,62.0,0,0,0.0,62,62,62.0,0,1,1,False
130,142,129,35.5,12,8,3.0,130,129,32.5,0,4,2,False
74,76,73,38.0,2,2,1.0,74,73,37.0,0,2,2,False
83,86,82,28.666666666666668,3,2,1.0,83,82,27.666666666666668,0,3,2,False
74,74,74,74.0,0,0,0.0,74,74,74.0,0,1,1,False
48,50,48,25.0,2,2,1.0,48,48,24.0,0,2,2,False
60,61,60,30.5,1,1,0.5,60,60,30.0,0,2,2,False
70,76,70,25.333333333333332,6,4,2.0,70,70,23.333333333333332,0,3,2,False
183,202,180,50.5,19,12,4.75,183,180,45.75,0,4,2,False
53,53,53,53.0,0,0,0.0,53,53,53.0,0,1,1,False
452,472,450,118.0,20,17,5.0,452,450,113.0,0,4,2,True
39,39,39,39.0,0,0,0.0,39,39,39.0,0,1,1,False
78,82,78,41.0,4,4,2.0,78,78,39.0,0,2,2,True
64,65,64,32.5,1,1,0.5,64,64,32.0,0,2,2,True
31,32,31,16.0,1,1,0.5,31,31,15.5,0,2,2,False
57,61,57,30.5,4,4,2.0,57,57,28.5,0,2,2,False
104,111,104,55.5,7,7,3.5,104,104,52.0,0,2,2,False
32,32,32,32.0,0,0,0.0,32,32,32.0,0,1,1,False
227,279,226,93.0,52,50,17.333333333333332,227,226,75.66666666666667,0,3,2,False
197,208,187,52.0,11,6,2.75,197,187,49.25,0,4,3,False
75,81,75,40.5,6,6,3.0,75,75,37.5,0,2,2,False
28,28,28,28.0,0,0,0.0,28,28,28.0,0,1,1,False
52,54,52,27.0,2,2,1.0,52,52,26.0,0,2,2,False
429,506,428,168.66666666666666,77,75,25.666666666666668,429,428,143.0,0,3,2,False
103,134,104,67.0,30,30,15.0,104,104,52.0,0,2,2,False
35,35,35,35.0,0,0,0.0,35,35,35.0,0,1,1,False
98,99,98,49.5,1,1,0.5,98,98,49.0,0,2,2,False
79,94,78,31.333333333333332,15,13,5.0,79,78,26.333333333333332,0,3,2,False
215,227,177,75.66666666666667,12,8,4.0,215,177,71.66666666666667,1,3,1,False
271,284,260,142.0,13,13,6.5,271,260,135.5,0,2,1,False
451,534,425,106.8,83,55,16.6,459,425,91.8,0,5,3,False
137,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
368,305,294,152.5,181,171,90.5,124,123,62.0,0,2,2,True
764,580,106,29.0,842,370,42.1,612,327,30.6,7,20,3,True
51,53,52,26.5,2,2,1.0,53,52,26.5,0,2,2,False
150,63,58,31.5,5,5,2.5,58,53,29.0,1,2,2,False
31,33,33,16.5,2,2,1.0,35,33,17.5,0,2,2,False
684,684,684,684.0,0,0,0.0,684,684,684.0,0,1,1,True
180,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
196,202,195,101.0,6,6,3.0,196,195,98.0,1,2,1,True
482,388,253,29.846153846153847,377,194,29.0,291,129,22.384615384615383,5,13,3,True
40,40,40,40.0,0,0,0.0,40,40,40.0,1,1,1,False
259,136,79,27.2,81,68,16.2,55,20,11.0,2,5,1,True
379,401,228,100.25,22,17,5.5,379,211,94.75,1,4,3,True
510,549,378,68.625,39,20,4.875,542,378,67.75,1,8,3,True
32,32,32,32.0,0,0,0.0,32,32,32.0,0,1,1,False
66,74,69,37.0,8,8,4.0,72,69,36.0,0,2,1,False
187,213,183,42.6,26,22,5.2,191,183,38.2,2,5,2,True
576,589,550,196.33333333333334,13,11,4.333333333333333,576,550,192.0,0,3,2,True
158,161,157,53.666666666666664,3,2,1.0,158,157,52.666666666666664,0,3,1,True
46,128,92,16.0,633,541,79.125,579,531,72.375,2,8,2,True
27,80,79,40.0,53,53,26.5,131,79,65.5,0,2,1,False
788,842,712,120.28571428571429,54,19,7.714285714285714,788,712,112.57142857142857,4,7,3,True
60,60,60,60.0,0,0,0.0,60,60,60.0,0,1,1,False
62,74,36,14.8,161,109,32.2,159,88,31.8,1,5,1,True
88,118,113,59.0,30,30,15.0,138,113,69.0,0,2,1,True
52,55,53,27.5,3,3,1.5,54,53,27.0,0,2,1,True
163,9,6,4.5,3,2,1.5,6,4,3.0,1,2,2,False
91,91,91,91.0,0,0,0.0,91,91,91.0,0,1,1,True
147,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,58,58,58.0,0,0,0.0,58,58,58.0,0,1,1,False
44,44,44,44.0,0,0,0.0,44,44,44.0,0,1,1,False
139,12,12,12.0,10,10,10.0,2,2,2.0,1,1,1,False
282,11,11,11.0,0,0,0.0,11,11,11.0,0,1,1,False
582,152,106,25.333333333333332,118,67,19.666666666666668,116,68,19.333333333333332,3,6,3,True
800,91,73,22.75,19,11,4.75,72,62,18.0,1,4,2,True
216,19,9,6.333333333333333,8,3,2.6666666666666665,11,7,3.6666666666666665,2,3,1,True
55,9,9,9.0,4,4,4.0,5,5,5.0,0,1,1,False
184,8,4,2.6666666666666665,9,5,3.0,3,2,1.0,2,3,2,False
65,13,13,13.0,9,9,9.0,4,4,4.0,1,1,1,False
150,26,25,13.0,33,32,16.5,7,7,3.5,1,2,1,True
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
905,221,95,24.555555555555557,78,30,8.666666666666666,143,65,15.88888888888889,5,9,3,True
312,70,44,14.0,6,4,1.2,64,44,12.8,2,5,3,True
171,5,5,5.0,3,3,3.0,2,2,2.0,0,1,1,False
153,30,19,5.0,73,65,12.166666666666666,49,46,8.166666666666666,3,6,3,True
84,26,26,26.0,9,9,9.0,17,17,17.0,0,1,1,False
169,5,4,2.5,1,1,0.5,4,4,2.0,1,2,2,True
189,17,15,5.666666666666667,1,1,0.3333333333333333,16,15,5.333333333333333,1,3,2,True
127,59,37,11.8,35,23,7.0,24,14,4.8,3,5,2,True
79,2,2,2.0,1,1,1.0,1,1,1.0,1,1,1,True
90,25,25,25.0,22,22,22.0,3,3,3.0,1,1,1,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
123,20,10,6.666666666666667,2,1,0.6666666666666666,20,10,6.666666666666667,1,3,3,True
276,61,30,20.333333333333332,1,1,0.3333333333333333,60,30,20.0,2,3,2,True
549,182,110,30.333333333333332,10,9,1.6666666666666667,182,110,30.333333333333332,4,6,2,True
27,27,27,27.0,0,0,0.0,27,27,27.0,0,1,1,False
88,89,84,44.5,1,1,0.5,88,84,44.0,0,2,1,True
283,36,23,9.0,6,4,1.5,30,23,7.5,3,4,3,True
175,12,7,6.0,30,28,15.0,24,21,12.0,2,2,2,True
507,29,15,7.25,36,31,9.0,25,16,6.25,4,4,2,True
209,5,5,5.0,0,0,0.0,5,5,5.0,0,1,1,False
147,5,5,5.0,2,2,2.0,3,3,3.0,1,1,1,False
98,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
132,132,132,132.0,0,0,0.0,132,132,132.0,1,1,1,False
236,236,236,236.0,0,0,0.0,236,236,236.0,0,1,1,True
227,49,26,16.333333333333332,3,2,1.0,46,26,15.333333333333334,2,3,2,True
172,20,10,6.666666666666667,2,2,0.6666666666666666,18,8,6.0,2,3,2,False
507,153,61,17.0,39,22,4.333333333333333,114,59,12.666666666666666,4,9,2,True
90,90,90,90.0,0,0,0.0,90,90,90.0,0,1,1,True
58,58,58,58.0,0,0,0.0,58,58,58.0,0,1,1,False
132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
529,9,5,2.25,13,8,3.25,4,3,1.0,0,4,1,True
694,193,48,19.3,102,44,10.2,107,43,10.7,5,10,3,True
148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
174,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
92,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
77,77,77,77.0,0,0,0.0,77,77,77.0,0,1,1,False
664,666,665,333.0,1,1,0.5,665,665,332.5,0,2,1,False
55,55,55,55.0,0,0,0.0,55,55,55.0,0,1,1,False
256,43,33,14.333333333333334,21,14,7.0,22,19,7.333333333333333,1,3,2,True
54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,47,47,47.0,0,0,0.0,47,47,47.0,0,1,1,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
43,43,43,43.0,0,0,0.0,43,43,43.0,0,1,1,False
94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
318,86,47,28.666666666666668,5,4,1.6666666666666667,81,47,27.0,0,3,2,True
136,3,3,3.0,0,0,0.0,3,3,3.0,0,1,1,True
141,4,4,4.0,0,0,0.0,4,4,4.0,0,1,1,True
190,15,15,15.0,2,2,2.0,13,13,13.0,0,1,1,True
46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
165,59,59,59.0,22,22,22.0,37,37,37.0,0,1,1,False
162,13,13,13.0,0,0,0.0,13,13,13.0,0,1,1,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
148,9,9,9.0,10,10,10.0,1,1,1.0,0,1,1,True
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,36,36,36.0,0,0,0.0,36,36,36.0,0,1,1,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
96,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
114,14,14,14.0,14,14,14.0,0,0,0.0,0,1,1,False
342,42,42,42.0,36,36,36.0,6,6,6.0,0,1,1,True
84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
129,7,7,7.0,1,1,1.0,6,6,6.0,1,1,1,False
363,5,5,5.0,11,11,11.0,6,6,6.0,1,1,1,True
242,12,12,12.0,1,1,1.0,11,11,11.0,1,1,1,True
682,120,38,30.0,24,14,6.0,96,37,24.0,1,4,1,True
366,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,True
103,5,5,5.0,1,1,1.0,4,4,4.0,1,1,1,True
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,9,9,9.0,0,0,0.0,9,9,9.0,0,1,1,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
143,5,5,5.0,0,0,0.0,5,5,5.0,0,1,1,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,3,3,3.0,3,3,3.0,0,0,0.0,0,1,1,False
162,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
6523,6504,6504,6504.0,6348,6348,6348.0,156,156,156.0,0,1,1,True
153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
400,407,397,135.66666666666666,7,4,2.3333333333333335,400,397,133.33333333333334,0,3,2,True
425,428,424,214.0,3,3,1.5,425,424,212.5,0,2,1,True
1041,1057,1029,528.5,16,16,8.0,1041,1029,520.5,0,2,1,True
92,92,92,92.0,0,0,0.0,92,92,92.0,0,1,1,False
355,357,357,178.5,2,2,1.0,359,357,179.5,0,2,1,True
123,123,123,123.0,0,0,0.0,123,123,123.0,0,1,1,False
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
299,12,8,6.0,2,2,1.0,10,8,5.0,0,2,1,True
32,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,4,4,4.0,0,0,0.0,4,4,4.0,0,1,1,True
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,7,5,3.5,0,0,0.0,7,5,3.5,0,2,1,True
574,11,8,5.5,3,3,1.5,8,5,4.0,0,2,1,True
67,3,3,3.0,0,0,0.0,3,3,3.0,0,1,1,False
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,8,8,8.0,0,0,0.0,8,8,8.0,0,1,1,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,52,51,26.0,1,1,0.5,51,51,25.5,0,2,1,False
31,31,31,31.0,0,0,0.0,31,31,31.0,0,1,1,False
77,9,9,9.0,0,0,0.0,9,9,9.0,0,1,1,True
168,14,14,14.0,0,0,0.0,14,14,14.0,0,1,1,True
81,10,10,10.0,1,1,1.0,9,9,9.0,0,1,1,True
37,37,37,37.0,0,0,0.0,37,37,37.0,0,1,1,False
27,27,27,27.0,0,0,0.0,27,27,27.0,0,1,1,False
48,48,48,48.0,0,0,0.0,48,48,48.0,0,1,1,False
436,79,53,26.333333333333332,28,24,9.333333333333334,67,53,22.333333333333332,0,3,1,True
77,77,77,77.0,0,0,0.0,77,77,77.0,0,1,1,True
63,63,63,63.0,0,0,0.0,63,63,63.0,0,1,1,False
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
191,193,190,96.5,2,2,1.0,191,190,95.5,0,2,1,True
160,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
906,207,165,69.0,38,34,12.666666666666666,169,131,56.333333333333336,0,3,1,True
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
481,62,50,31.0,8,8,4.0,54,42,27.0,0,2,1,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
94,3,3,3.0,0,0,0.0,3,3,3.0,0,1,1,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
744,43,29,14.333333333333334,3,2,1.0,40,28,13.333333333333334,0,3,1,True
64,64,64,64.0,0,0,0.0,64,64,64.0,0,1,1,True
45,45,45,45.0,0,0,0.0,45,45,45.0,0,1,1,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
124,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
172,21,11,10.5,9,8,4.5,12,10,6.0,0,2,1,False
36,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
